,Projeto_ID,Data_Inicial,Data_Conclusao,Orcamento,Categoria,Recurso_ID,Nome,Funcao,Custo_Hora,Data_Alocacao,Horas_Alocadas,Mes_Alocacao,Ano_Alocacao
803,17,2022-01-01,2022-07-29,402593.8,Construção Civil,4,Sr. Kevin Farias,Encanador,93.42,2022-07-21,17.0,7,2022
804,17,2022-01-01,2022-07-29,402593.8,Construção Civil,5,Maria Fernanda Caldeira,Arquiteto,62.41,2022-07-28,99.0,7,2022
805,17,2022-01-01,2022-07-29,402593.8,Construção Civil,6,Heitor Sales,Engenheiro Civil,120.68,2022-06-21,70.0,6,2022
806,17,2022-01-01,2022-07-29,402593.8,Construção Civil,7,Felipe Pires,Pedreiro,79.18,2022-05-26,34.0,5,2022
807,17,2022-01-01,2022-07-29,402593.8,Construção Civil,8,Cauê da Luz,Engenheiro Civil,119.99,2022-06-25,16.0,6,2022
808,17,2022-01-01,2022-07-29,402593.8,Construção Civil,9,Maria Alice Cardoso,Engenheiro Civil,112.34,2022-06-18,60.0,6,2022
809,17,2022-01-01,2022-07-29,402593.8,Construção Civil,10,Dr. João Lucas Rodrigues,Pedreiro,56.35,2022-04-14,27.0,4,2022
810,17,2022-01-01,2022-07-29,402593.8,Construção Civil,11,Milena Martins,Engenheiro Civil,77.41,2022-06-20,44.0,6,2022
811,17,2022-01-01,2022-07-29,402593.8,Construção Civil,12,Sra. Brenda Melo,Arquiteto,145.4,2022-04-04,67.0,4,2022
812,17,2022-01-01,2022-07-29,402593.8,Construção Civil,13,Eloah Viana,Engenheiro Civil,111.07,2022-03-12,77.0,3,2022
813,17,2022-01-01,2022-07-29,402593.8,Construção Civil,14,Amanda Ribeiro,Encanador,62.47,2022-05-05,94.0,5,2022
814,17,2022-01-01,2022-07-29,402593.8,Construção Civil,15,Nicolas Almeida,Pedreiro,67.82,2022-06-17,31.0,6,2022
815,17,2022-01-01,2022-07-29,402593.8,Construção Civil,16,Yuri Freitas,Arquiteto,118.66,2022-07-03,11.0,7,2022
816,17,2022-01-01,2022-07-29,402593.8,Construção Civil,17,Bernardo da Conceição,Encanador,142.88,2022-01-03,93.0,1,2022
817,17,2022-01-01,2022-07-29,402593.8,Construção Civil,18,Larissa Ramos,Arquiteto,75.04,2022-06-17,86.0,6,2022
818,17,2022-01-01,2022-07-29,402593.8,Construção Civil,19,Lucas Gabriel Dias,Engenheiro Civil,94.59,2022-04-09,49.0,4,2022
819,17,2022-01-01,2022-07-29,402593.8,Construção Civil,20,Pedro Silveira,Encanador,135.31,2022-05-18,82.0,5,2022
820,17,2022-01-01,2022-07-29,402593.8,Construção Civil,21,Milena Alves,Engenheiro Civil,57.52,2022-01-01,100.0,1,2022
821,17,2022-01-01,2022-07-29,402593.8,Construção Civil,22,Helena Costa,Encanador,137.41,2022-03-11,65.0,3,2022
822,17,2022-01-01,2022-07-29,402593.8,Construção Civil,23,Noah Araújo,Engenheiro Civil,127.71,2022-05-11,70.0,5,2022
823,17,2022-01-01,2022-07-29,402593.8,Construção Civil,24,Laura Almeida,Pedreiro,54.43,2022-03-20,30.0,3,2022
824,17,2022-01-01,2022-07-29,402593.8,Construção Civil,25,João Pedro Porto,Pedreiro,119.64,2022-03-08,91.0,3,2022
825,17,2022-01-01,2022-07-29,402593.8,Construção Civil,26,Dr. Erick Aragão,Encanador,139.66,2022-02-01,71.0,2,2022
826,17,2022-01-01,2022-07-29,402593.8,Construção Civil,27,Emanuel Azevedo,Encanador,122.93,2022-01-24,26.0,1,2022
827,17,2022-01-01,2022-07-29,402593.8,Construção Civil,28,João Gabriel Santos,Arquiteto,74.0,2022-04-11,49.0,4,2022
828,17,2022-01-01,2022-07-29,402593.8,Construção Civil,29,Maria Vitória Barros,Eletricista,111.93,2022-01-05,97.0,1,2022
829,17,2022-01-01,2022-07-29,402593.8,Construção Civil,30,Luiz Henrique Caldeira,Eletricista,147.36,2022-01-02,64.0,1,2022
830,17,2022-01-01,2022-07-29,402593.8,Construção Civil,31,Vitor Hugo Fernandes,Pedreiro,104.94,2022-06-14,31.0,6,2022
831,17,2022-01-01,2022-07-29,402593.8,Construção Civil,32,Kamilly Moura,Encanador,107.54,2022-02-23,98.0,2,2022
832,17,2022-01-01,2022-07-29,402593.8,Construção Civil,33,Ana Clara Lopes,Pedreiro,95.02,2022-06-25,15.0,6,2022
833,17,2022-01-01,2022-07-29,402593.8,Construção Civil,34,Benício Cardoso,Engenheiro Civil,52.46,2022-07-18,95.0,7,2022
834,17,2022-01-01,2022-07-29,402593.8,Construção Civil,35,Pedro Miguel da Rosa,Arquiteto,79.14,2022-07-02,76.0,7,2022
835,17,2022-01-01,2022-07-29,402593.8,Construção Civil,36,Vitor Cunha,Engenheiro Civil,137.74,2022-06-20,84.0,6,2022
836,17,2022-01-01,2022-07-29,402593.8,Construção Civil,37,Lavínia da Costa,Pedreiro,110.98,2022-02-16,40.0,2,2022
837,17,2022-01-01,2022-07-29,402593.8,Construção Civil,38,Sr. João Guilherme Melo,Arquiteto,54.82,2022-03-10,31.0,3,2022
838,17,2022-01-01,2022-07-29,402593.8,Construção Civil,39,Bianca da Mota,Pedreiro,121.67,2022-07-24,80.0,7,2022
839,17,2022-01-01,2022-07-29,402593.8,Construção Civil,40,Dr. Enzo Dias,Encanador,75.04,2022-04-26,76.0,4,2022
840,17,2022-01-01,2022-07-29,402593.8,Construção Civil,41,Matheus Caldeira,Eletricista,146.97,2022-07-28,25.0,7,2022
841,17,2022-01-01,2022-07-29,402593.8,Construção Civil,42,Esther Ribeiro,Eletricista,95.31,2022-05-24,34.0,5,2022
842,17,2022-01-01,2022-07-29,402593.8,Construção Civil,43,Dr. Marcos Vinicius Pereira,Engenheiro Civil,58.74,2022-07-11,10.0,7,2022
843,17,2022-01-01,2022-07-29,402593.8,Construção Civil,44,Lucas Campos,Arquiteto,119.87,2022-06-02,73.0,6,2022
844,17,2022-01-01,2022-07-29,402593.8,Construção Civil,45,Sr. Matheus Ramos,Eletricista,129.96,2022-02-02,68.0,2,2022
845,17,2022-01-01,2022-07-29,402593.8,Construção Civil,46,Pedro Peixoto,Engenheiro Civil,118.17,2022-03-11,77.0,3,2022
846,17,2022-01-01,2022-07-29,402593.8,Construção Civil,47,Sarah Nogueira,Eletricista,105.81,2022-04-17,32.0,4,2022
847,17,2022-01-01,2022-07-29,402593.8,Construção Civil,48,Bianca Souza,Arquiteto,97.74,2022-02-10,91.0,2,2022
848,17,2022-01-01,2022-07-29,402593.8,Construção Civil,49,João Felipe Rocha,Encanador,104.05,2022-02-26,59.0,2,2022
849,17,2022-01-01,2022-07-29,402593.8,Construção Civil,50,Fernando Porto,Engenheiro Civil,97.05,2022-06-05,60.0,6,2022
850,18,2022-01-01,2022-07-26,251504.71,Reforma,1,Davi Lucca Gomes,Pedreiro,88.66,2022-01-09,80.0,1,2022
851,18,2022-01-01,2022-07-26,251504.71,Reforma,2,Luiza Farias,Pedreiro,79.33,2022-02-21,80.0,2,2022
852,18,2022-01-01,2022-07-26,251504.71,Reforma,3,Sr. João Gabriel Novaes,Encanador,99.61,2022-02-04,95.0,2,2022
853,18,2022-01-01,2022-07-26,251504.71,Reforma,4,Sr. Kevin Farias,Encanador,93.42,2022-03-15,74.0,3,2022
854,18,2022-01-01,2022-07-26,251504.71,Reforma,5,Maria Fernanda Caldeira,Arquiteto,62.41,2022-04-24,63.0,4,2022
855,18,2022-01-01,2022-07-26,251504.71,Reforma,6,Heitor Sales,Engenheiro Civil,120.68,2022-07-14,72.0,7,2022
856,18,2022-01-01,2022-07-26,251504.71,Reforma,7,Felipe Pires,Pedreiro,79.18,2022-01-25,27.0,1,2022
857,18,2022-01-01,2022-07-26,251504.71,Reforma,8,Cauê da Luz,Engenheiro Civil,119.99,2022-04-03,33.0,4,2022
858,18,2022-01-01,2022-07-26,251504.71,Reforma,9,Maria Alice Cardoso,Engenheiro Civil,112.34,2022-04-11,62.0,4,2022
859,18,2022-01-01,2022-07-26,251504.71,Reforma,10,Dr. João Lucas Rodrigues,Pedreiro,56.35,2022-07-24,61.0,7,2022
860,18,2022-01-01,2022-07-26,251504.71,Reforma,11,Milena Martins,Engenheiro Civil,77.41,2022-01-29,61.0,1,2022
861,18,2022-01-01,2022-07-26,251504.71,Reforma,12,Sra. Brenda Melo,Arquiteto,145.4,2022-06-12,14.0,6,2022
862,18,2022-01-01,2022-07-26,251504.71,Reforma,13,Eloah Viana,Engenheiro Civil,111.07,2022-04-16,15.0,4,2022
863,18,2022-01-01,2022-07-26,251504.71,Reforma,14,Amanda Ribeiro,Encanador,62.47,2022-05-16,42.0,5,2022
864,18,2022-01-01,2022-07-26,251504.71,Reforma,15,Nicolas Almeida,Pedreiro,67.82,2022-05-18,74.0,5,2022
865,18,2022-01-01,2022-07-26,251504.71,Reforma,16,Yuri Freitas,Arquiteto,118.66,2022-03-02,84.0,3,2022
866,18,2022-01-01,2022-07-26,251504.71,Reforma,17,Bernardo da Conceição,Encanador,142.88,2022-03-24,99.0,3,2022
867,18,2022-01-01,2022-07-26,251504.71,Reforma,18,Larissa Ramos,Arquiteto,75.04,2022-06-18,99.0,6,2022
868,18,2022-01-01,2022-07-26,251504.71,Reforma,19,Lucas Gabriel Dias,Engenheiro Civil,94.59,2022-02-07,73.0,2,2022
869,18,2022-01-01,2022-07-26,251504.71,Reforma,20,Pedro Silveira,Encanador,135.31,2022-03-26,82.0,3,2022
870,18,2022-01-01,2022-07-26,251504.71,Reforma,21,Milena Alves,Engenheiro Civil,57.52,2022-05-16,88.0,5,2022
871,18,2022-01-01,2022-07-26,251504.71,Reforma,22,Helena Costa,Encanador,137.41,2022-05-29,36.0,5,2022
872,18,2022-01-01,2022-07-26,251504.71,Reforma,23,Noah Araújo,Engenheiro Civil,127.71,2022-04-22,70.0,4,2022
873,18,2022-01-01,2022-07-26,251504.71,Reforma,24,Laura Almeida,Pedreiro,54.43,2022-01-22,85.0,1,2022
874,18,2022-01-01,2022-07-26,251504.71,Reforma,25,João Pedro Porto,Pedreiro,119.64,2022-01-18,45.0,1,2022
875,18,2022-01-01,2022-07-26,251504.71,Reforma,26,Dr. Erick Aragão,Encanador,139.66,2022-03-09,73.0,3,2022
876,18,2022-01-01,2022-07-26,251504.71,Reforma,27,Emanuel Azevedo,Encanador,122.93,2022-07-04,30.0,7,2022
877,18,2022-01-01,2022-07-26,251504.71,Reforma,28,João Gabriel Santos,Arquiteto,74.0,2022-03-04,88.0,3,2022
878,18,2022-01-01,2022-07-26,251504.71,Reforma,29,Maria Vitória Barros,Eletricista,111.93,2022-07-09,81.0,7,2022
879,18,2022-01-01,2022-07-26,251504.71,Reforma,30,Luiz Henrique Caldeira,Eletricista,147.36,2022-05-04,42.0,5,2022
880,18,2022-01-01,2022-07-26,251504.71,Reforma,31,Vitor Hugo Fernandes,Pedreiro,104.94,2022-04-24,78.0,4,2022
881,18,2022-01-01,2022-07-26,251504.71,Reforma,32,Kamilly Moura,Encanador,107.54,2022-02-14,43.0,2,2022
882,18,2022-01-01,2022-07-26,251504.71,Reforma,33,Ana Clara Lopes,Pedreiro,95.02,2022-03-02,64.0,3,2022
883,18,2022-01-01,2022-07-26,251504.71,Reforma,34,Benício Cardoso,Engenheiro Civil,52.46,2022-07-06,36.0,7,2022
884,18,2022-01-01,2022-07-26,251504.71,Reforma,35,Pedro Miguel da Rosa,Arquiteto,79.14,2022-01-18,26.0,1,2022
885,18,2022-01-01,2022-07-26,251504.71,Reforma,36,Vitor Cunha,Engenheiro Civil,137.74,2022-04-26,14.0,4,2022
886,18,2022-01-01,2022-07-26,251504.71,Reforma,37,Lavínia da Costa,Pedreiro,110.98,2022-05-30,45.0,5,2022
887,18,2022-01-01,2022-07-26,251504.71,Reforma,38,Sr. João Guilherme Melo,Arquiteto,54.82,2022-04-06,58.0,4,2022
888,18,2022-01-01,2022-07-26,251504.71,Reforma,39,Bianca da Mota,Pedreiro,121.67,2022-03-11,88.0,3,2022
889,18,2022-01-01,2022-07-26,251504.71,Reforma,40,Dr. Enzo Dias,Encanador,75.04,2022-07-13,89.0,7,2022
890,18,2022-01-01,2022-07-26,251504.71,Reforma,41,Matheus Caldeira,Eletricista,146.97,2022-01-17,82.0,1,2022
891,18,2022-01-01,2022-07-26,251504.71,Reforma,42,Esther Ribeiro,Eletricista,95.31,2022-03-19,82.0,3,2022
892,18,2022-01-01,2022-07-26,251504.71,Reforma,43,Dr. Marcos Vinicius Pereira,Engenheiro Civil,58.74,2022-06-22,88.0,6,2022
893,18,2022-01-01,2022-07-26,251504.71,Reforma,44,Lucas Campos,Arquiteto,119.87,2022-02-02,20.0,2,2022
894,18,2022-01-01,2022-07-26,251504.71,Reforma,45,Sr. Matheus Ramos,Eletricista,129.96,2022-05-19,38.0,5,2022
895,18,2022-01-01,2022-07-26,251504.71,Reforma,46,Pedro Peixoto,Engenheiro Civil,118.17,2022-04-26,83.0,4,2022
896,18,2022-01-01,2022-07-26,251504.71,Reforma,47,Sarah Nogueira,Eletricista,105.81,2022-05-28,73.0,5,2022
897,18,2022-01-01,2022-07-26,251504.71,Reforma,48,Bianca Souza,Arquiteto,97.74,2022-05-06,55.0,5,2022
898,18,2022-01-01,2022-07-26,251504.71,Reforma,49,João Felipe Rocha,Encanador,104.05,2022-06-20,21.0,6,2022
899,18,2022-01-01,2022-07-26,251504.71,Reforma,50,Fernando Porto,Engenheiro Civil,97.05,2022-01-14,96.0,1,2022
900,19,2022-01-01,2022-05-14,808847.55,Reforma,1,Davi Lucca Gomes,Pedreiro,88.66,2022-01-25,40.0,1,2022
901,19,2022-01-01,2022-05-14,808847.55,Reforma,2,Luiza Farias,Pedreiro,79.33,2022-03-29,35.0,3,2022
902,19,2022-01-01,2022-05-14,808847.55,Reforma,3,Sr. João Gabriel Novaes,Encanador,99.61,2022-05-13,70.0,5,2022
903,19,2022-01-01,2022-05-14,808847.55,Reforma,4,Sr. Kevin Farias,Encanador,93.42,2022-04-01,52.0,4,2022
904,19,2022-01-01,2022-05-14,808847.55,Reforma,5,Maria Fernanda Caldeira,Arquiteto,62.41,2022-01-15,54.0,1,2022
905,19,2022-01-01,2022-05-14,808847.55,Reforma,6,Heitor Sales,Engenheiro Civil,120.68,2022-01-10,43.0,1,2022
906,19,2022-01-01,2022-05-14,808847.55,Reforma,7,Felipe Pires,Pedreiro,79.18,2022-02-25,46.0,2,2022
907,19,2022-01-01,2022-05-14,808847.55,Reforma,8,Cauê da Luz,Engenheiro Civil,119.99,2022-02-04,48.0,2,2022
908,19,2022-01-01,2022-05-14,808847.55,Reforma,9,Maria Alice Cardoso,Engenheiro Civil,112.34,2022-05-05,98.0,5,2022
909,19,2022-01-01,2022-05-14,808847.55,Reforma,10,Dr. João Lucas Rodrigues,Pedreiro,56.35,2022-02-01,31.0,2,2022
910,19,2022-01-01,2022-05-14,808847.55,Reforma,11,Milena Martins,Engenheiro Civil,77.41,2022-02-12,77.0,2,2022
911,19,2022-01-01,2022-05-14,808847.55,Reforma,12,Sra. Brenda Melo,Arquiteto,145.4,2022-03-15,88.0,3,2022
912,19,2022-01-01,2022-05-14,808847.55,Reforma,13,Eloah Viana,Engenheiro Civil,111.07,2022-02-02,42.0,2,2022
913,19,2022-01-01,2022-05-14,808847.55,Reforma,14,Amanda Ribeiro,Encanador,62.47,2022-04-16,51.0,4,2022
914,19,2022-01-01,2022-05-14,808847.55,Reforma,15,Nicolas Almeida,Pedreiro,67.82,2022-01-29,72.0,1,2022
915,19,2022-01-01,2022-05-14,808847.55,Reforma,16,Yuri Freitas,Arquiteto,118.66,2022-01-07,14.0,1,2022
916,19,2022-01-01,2022-05-14,808847.55,Reforma,17,Bernardo da Conceição,Encanador,142.88,2022-01-27,96.0,1,2022
917,19,2022-01-01,2022-05-14,808847.55,Reforma,18,Larissa Ramos,Arquiteto,75.04,2022-01-26,17.0,1,2022
918,19,2022-01-01,2022-05-14,808847.55,Reforma,19,Lucas Gabriel Dias,Engenheiro Civil,94.59,2022-02-01,89.0,2,2022
919,19,2022-01-01,2022-05-14,808847.55,Reforma,20,Pedro Silveira,Encanador,135.31,2022-01-07,53.0,1,2022
920,19,2022-01-01,2022-05-14,808847.55,Reforma,21,Milena Alves,Engenheiro Civil,57.52,2022-03-03,60.0,3,2022
921,19,2022-01-01,2022-05-14,808847.55,Reforma,22,Helena Costa,Encanador,137.41,2022-02-01,96.0,2,2022
922,19,2022-01-01,2022-05-14,808847.55,Reforma,23,Noah Araújo,Engenheiro Civil,127.71,2022-02-07,12.0,2,2022
923,19,2022-01-01,2022-05-14,808847.55,Reforma,24,Laura Almeida,Pedreiro,54.43,2022-05-13,74.0,5,2022
924,19,2022-01-01,2022-05-14,808847.55,Reforma,25,João Pedro Porto,Pedreiro,119.64,2022-02-03,81.0,2,2022
925,19,2022-01-01,2022-05-14,808847.55,Reforma,26,Dr. Erick Aragão,Encanador,139.66,2022-04-15,66.0,4,2022
926,19,2022-01-01,2022-05-14,808847.55,Reforma,27,Emanuel Azevedo,Encanador,122.93,2022-05-02,98.0,5,2022
927,19,2022-01-01,2022-05-14,808847.55,Reforma,28,João Gabriel Santos,Arquiteto,74.0,2022-02-27,73.0,2,2022
928,19,2022-01-01,2022-05-14,808847.55,Reforma,29,Maria Vitória Barros,Eletricista,111.93,2022-05-08,42.0,5,2022
929,19,2022-01-01,2022-05-14,808847.55,Reforma,30,Luiz Henrique Caldeira,Eletricista,147.36,2022-03-25,11.0,3,2022
930,19,2022-01-01,2022-05-14,808847.55,Reforma,31,Vitor Hugo Fernandes,Pedreiro,104.94,2022-03-01,16.0,3,2022
931,19,2022-01-01,2022-05-14,808847.55,Reforma,32,Kamilly Moura,Encanador,107.54,2022-04-16,90.0,4,2022
932,19,2022-01-01,2022-05-14,808847.55,Reforma,33,Ana Clara Lopes,Pedreiro,95.02,2022-04-17,44.0,4,2022
933,19,2022-01-01,2022-05-14,808847.55,Reforma,34,Benício Cardoso,Engenheiro Civil,52.46,2022-05-12,80.0,5,2022
934,19,2022-01-01,2022-05-14,808847.55,Reforma,35,Pedro Miguel da Rosa,Arquiteto,79.14,2022-04-30,95.0,4,2022
935,19,2022-01-01,2022-05-14,808847.55,Reforma,36,Vitor Cunha,Engenheiro Civil,137.74,2022-01-06,62.0,1,2022
936,19,2022-01-01,2022-05-14,808847.55,Reforma,37,Lavínia da Costa,Pedreiro,110.98,2022-04-26,22.0,4,2022
937,19,2022-01-01,2022-05-14,808847.55,Reforma,38,Sr. João Guilherme Melo,Arquiteto,54.82,2022-03-09,61.0,3,2022
938,19,2022-01-01,2022-05-14,808847.55,Reforma,39,Bianca da Mota,Pedreiro,121.67,2022-01-20,25.0,1,2022
939,19,2022-01-01,2022-05-14,808847.55,Reforma,40,Dr. Enzo Dias,Encanador,75.04,2022-01-11,50.0,1,2022
940,19,2022-01-01,2022-05-14,808847.55,Reforma,41,Matheus Caldeira,Eletricista,146.97,2022-01-09,32.0,1,2022
941,19,2022-01-01,2022-05-14,808847.55,Reforma,42,Esther Ribeiro,Eletricista,95.31,2022-02-10,81.0,2,2022
942,19,2022-01-01,2022-05-14,808847.55,Reforma,43,Dr. Marcos Vinicius Pereira,Engenheiro Civil,58.74,2022-02-23,73.0,2,2022
943,19,2022-01-01,2022-05-14,808847.55,Reforma,44,Lucas Campos,Arquiteto,119.87,2022-01-11,46.0,1,2022
944,19,2022-01-01,2022-05-14,808847.55,Reforma,45,Sr. Matheus Ramos,Eletricista,129.96,2022-04-17,54.0,4,2022
945,19,2022-01-01,2022-05-14,808847.55,Reforma,46,Pedro Peixoto,Engenheiro Civil,118.17,2022-02-10,37.0,2,2022
946,19,2022-01-01,2022-05-14,808847.55,Reforma,47,Sarah Nogueira,Eletricista,105.81,2022-01-13,93.0,1,2022
947,19,2022-01-01,2022-05-14,808847.55,Reforma,48,Bianca Souza,Arquiteto,97.74,2022-01-14,58.0,1,2022
948,19,2022-01-01,2022-05-14,808847.55,Reforma,49,João Felipe Rocha,Encanador,104.05,2022-03-02,68.0,3,2022
949,19,2022-01-01,2022-05-14,808847.55,Reforma,50,Fernando Porto,Engenheiro Civil,97.05,2022-02-18,97.0,2,2022
950,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,1,Davi Lucca Gomes,Pedreiro,88.66,2022-03-21,12.0,3,2022
951,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,2,Luiza Farias,Pedreiro,79.33,2022-10-29,58.0,10,2022
952,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,3,Sr. João Gabriel Novaes,Encanador,99.61,2022-04-10,10.0,4,2022
953,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,4,Sr. Kevin Farias,Encanador,93.42,2022-10-02,46.0,10,2022
954,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,5,Maria Fernanda Caldeira,Arquiteto,62.41,2022-05-26,32.0,5,2022
955,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,6,Heitor Sales,Engenheiro Civil,120.68,2022-03-15,79.0,3,2022
956,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,7,Felipe Pires,Pedreiro,79.18,2022-01-14,86.0,1,2022
957,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,8,Cauê da Luz,Engenheiro Civil,119.99,2022-05-24,73.0,5,2022
958,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,9,Maria Alice Cardoso,Engenheiro Civil,112.34,2022-04-30,63.0,4,2022
959,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,10,Dr. João Lucas Rodrigues,Pedreiro,56.35,2022-05-10,79.0,5,2022
960,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,11,Milena Martins,Engenheiro Civil,77.41,2022-05-19,55.0,5,2022
961,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,12,Sra. Brenda Melo,Arquiteto,145.4,2022-05-14,38.0,5,2022
962,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,13,Eloah Viana,Engenheiro Civil,111.07,2022-02-18,49.0,2,2022
963,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,14,Amanda Ribeiro,Encanador,62.47,2022-04-12,81.0,4,2022
964,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,15,Nicolas Almeida,Pedreiro,67.82,2022-08-09,79.0,8,2022
965,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,16,Yuri Freitas,Arquiteto,118.66,2022-02-06,43.0,2,2022
966,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,17,Bernardo da Conceição,Encanador,142.88,2022-07-29,68.0,7,2022
967,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,18,Larissa Ramos,Arquiteto,75.04,2022-09-05,52.0,9,2022
968,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,19,Lucas Gabriel Dias,Engenheiro Civil,94.59,2022-10-25,78.0,10,2022
969,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,20,Pedro Silveira,Encanador,135.31,2022-03-18,65.0,3,2022
970,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,21,Milena Alves,Engenheiro Civil,57.52,2022-02-12,66.0,2,2022
971,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,22,Helena Costa,Encanador,137.41,2022-04-05,15.0,4,2022
972,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,23,Noah Araújo,Engenheiro Civil,127.71,2022-10-21,68.0,10,2022
973,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,24,Laura Almeida,Pedreiro,54.43,2022-06-26,10.0,6,2022
974,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,25,João Pedro Porto,Pedreiro,119.64,2022-01-15,100.0,1,2022
975,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,26,Dr. Erick Aragão,Encanador,139.66,2022-07-14,55.0,7,2022
976,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,27,Emanuel Azevedo,Encanador,122.93,2022-04-26,79.0,4,2022
977,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,28,João Gabriel Santos,Arquiteto,74.0,2022-09-22,52.0,9,2022
978,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,29,Maria Vitória Barros,Eletricista,111.93,2022-11-06,54.0,11,2022
979,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,30,Luiz Henrique Caldeira,Eletricista,147.36,2022-05-14,30.0,5,2022
980,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,31,Vitor Hugo Fernandes,Pedreiro,104.94,2022-03-11,73.0,3,2022
981,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,32,Kamilly Moura,Encanador,107.54,2022-06-12,86.0,6,2022
982,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,33,Ana Clara Lopes,Pedreiro,95.02,2022-03-03,82.0,3,2022
983,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,34,Benício Cardoso,Engenheiro Civil,52.46,2022-01-20,78.0,1,2022
984,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,35,Pedro Miguel da Rosa,Arquiteto,79.14,2022-01-29,68.0,1,2022
985,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,36,Vitor Cunha,Engenheiro Civil,137.74,2022-10-17,36.0,10,2022
986,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,37,Lavínia da Costa,Pedreiro,110.98,2022-04-28,40.0,4,2022
987,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,38,Sr. João Guilherme Melo,Arquiteto,54.82,2022-01-13,62.0,1,2022
988,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,39,Bianca da Mota,Pedreiro,121.67,2022-04-09,53.0,4,2022
989,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,40,Dr. Enzo Dias,Encanador,75.04,2022-01-16,88.0,1,2022
990,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,41,Matheus Caldeira,Eletricista,146.97,2022-02-09,46.0,2,2022
991,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,42,Esther Ribeiro,Eletricista,95.31,2022-05-02,70.0,5,2022
992,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,43,Dr. Marcos Vinicius Pereira,Engenheiro Civil,58.74,2022-04-26,25.0,4,2022
993,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,44,Lucas Campos,Arquiteto,119.87,2022-10-18,81.0,10,2022
994,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,45,Sr. Matheus Ramos,Eletricista,129.96,2022-05-13,68.0,5,2022
995,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,46,Pedro Peixoto,Engenheiro Civil,118.17,2022-08-13,77.0,8,2022
996,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,47,Sarah Nogueira,Eletricista,105.81,2022-06-26,23.0,6,2022
997,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,48,Bianca Souza,Arquiteto,97.74,2022-07-18,62.0,7,2022
998,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,49,João Felipe Rocha,Encanador,104.05,2022-01-02,55.0,1,2022
999,20,2022-01-01,2022-11-07,739140.31,Infraestrutura,50,Fernando Porto,Engenheiro Civil,97.05,2022-06-07,72.0,6,2022
1000,21,2022-01-01,2022-03-03,517834.52,Infraestrutura,1,Davi Lucca Gomes,Pedreiro,88.66,2022-02-05,87.0,2,2022
1001,21,2022-01-01,2022-03-03,517834.52,Infraestrutura,2,Luiza Farias,Pedreiro,79.33,2022-01-03,20.0,1,2022
1002,21,2022-01-01,2022-03-03,517834.52,Infraestrutura,3,Sr. João Gabriel Novaes,Encanador,99.61,2022-02-24,97.0,2,2022
1003,21,2022-01-01,2022-03-03,517834.52,Infraestrutura,4,Sr. Kevin Farias,Encanador,93.42,2022-02-27,38.0,2,2022
